order_id;customer_id;orderdate;employee_id;deliverydate
2863;69;2020-12-05;9;2020-12-08
2864;115;2019-11-11;4;2019-11-14
2865;5;2022-01-20;7;2022-01-23
2866;138;2020-04-17;8;2020-04-20
2867;8;2020-02-14;8;2020-02-17
2868;110;2020-04-10;5;2020-04-13
2869;184;2020-12-28;8;2020-12-31
2870;114;2020-07-23;8;2020-07-26
2871;73;2021-05-02;4;2021-05-05
2872;6;2021-01-02;7;2021-01-05
2873;34;2020-08-04;8;2020-08-07
2874;190;2020-05-23;3;2020-05-26
2875;62;2020-10-13;9;2020-10-16
2876;115;2020-02-14;4;2020-02-17
2877;100;2021-07-22;1;2021-07-25
2878;137;2019-12-25;5;2019-12-28
2879;57;2020-05-23;6;2020-05-26
2880;114;2022-04-06;1;2022-04-09
2881;123;2022-08-07;6;2022-08-10
2882;159;2021-10-11;1;2021-10-14
2883;6;2021-12-25;10;2021-12-28
2884;68;2021-04-17;7;2021-04-20
2885;174;2021-03-15;1;2021-03-18
2886;101;2020-10-04;2;2020-10-07
2887;59;2020-09-27;2;2020-09-30
2888;182;2020-10-06;9;2020-10-09
2889;163;2020-11-30;2;2020-12-03
2890;31;2021-02-01;9;2021-02-04
2891;113;2022-04-07;9;2022-04-10
2892;9;2021-10-05;4;2021-10-08
2893;101;2020-01-01;10;2020-01-04
2894;73;2019-10-03;6;2019-10-06
2895;64;2021-09-09;5;2021-09-12
2896;103;2020-05-31;10;2020-06-03
2897;9;2021-03-28;8;2021-03-31
2898;111;2021-06-27;6;2021-06-30
2899;50;2020-08-06;9;2020-08-09
2900;143;2021-06-06;10;2021-06-09
2901;93;2019-09-08;1;2019-09-11
2902;33;2021-12-15;8;2021-12-18
2903;30;2020-06-13;1;2020-06-16
2904;69;2019-12-09;4;2019-12-12
2905;83;2020-03-06;9;2020-03-09
2906;190;2022-04-04;3;2022-04-07
2907;175;2020-11-25;4;2020-11-28
2908;193;2022-02-02;7;2022-02-05
2909;24;2020-07-03;10;2020-07-06
2910;68;2019-10-20;4;2019-10-23
2911;152;2021-08-26;3;2021-08-29
2912;180;2020-05-31;7;2020-06-03
2913;61;2020-02-01;3;2020-02-04
2914;24;2020-02-09;5;2020-02-12
2915;44;2021-03-06;5;2021-03-09
2916;112;2020-05-21;3;2020-05-24
2917;186;2021-02-19;5;2021-02-22
2918;64;2022-08-06;9;2022-08-09
2919;106;2019-11-07;3;2019-11-10
2920;85;2020-03-26;7;2020-03-29
2921;92;2021-12-30;1;2022-01-02
2922;50;2021-10-21;5;2021-10-24
2923;184;2020-02-15;10;2020-02-18
2924;82;2020-12-20;3;2020-12-23
2925;102;2020-03-07;3;2020-03-10
2926;121;2020-08-06;4;2020-08-09
2927;136;2020-05-17;10;2020-05-20
2928;17;2020-12-09;4;2020-12-12
2929;183;2020-12-22;4;2020-12-25
2930;69;2022-08-31;8;2022-09-03
2931;108;2021-07-06;9;2021-07-09
2932;198;2020-01-13;6;2020-01-16
2933;180;2020-06-25;5;2020-06-28
2934;176;2020-02-24;7;2020-02-27
2935;159;2020-02-26;3;2020-02-29
2936;188;2020-10-01;6;2020-10-04
2937;100;2021-12-12;4;2021-12-15
2938;108;2020-08-12;4;2020-08-15
2939;125;2019-12-14;6;2019-12-17
2940;192;2021-07-03;1;2021-07-06
2941;183;2020-02-13;9;2020-02-16
2942;25;2020-08-04;2;2020-08-07
2943;163;2021-05-03;8;2021-05-06
2944;58;2021-10-22;2;2021-10-25
2945;25;2021-05-17;5;2021-05-20
2946;165;2020-10-24;2;2020-10-27
2947;55;2019-10-25;1;2019-10-28
2948;153;2022-07-31;9;2022-08-03
2949;49;2019-10-19;5;2019-10-22
2950;101;2020-01-03;4;2020-01-06
2951;84;2020-06-04;3;2020-06-07
2952;140;2021-11-09;2;2021-11-12
2953;132;2020-01-27;7;2020-01-30
2954;33;2021-10-30;2;2021-11-02
2955;112;2020-04-12;9;2020-04-15
2956;26;2019-09-12;6;2019-09-15
2957;70;2022-07-18;2;2022-07-21
2958;46;2021-08-30;1;2021-09-02
2959;74;2021-07-02;4;2021-07-05
2960;194;2022-06-20;7;2022-06-23
2961;46;2019-11-18;9;2019-11-21
2962;180;2020-07-04;7;2020-07-07
2963;137;2022-03-19;6;2022-03-22
2964;178;2019-09-07;10;2019-09-10
2965;53;2019-09-30;10;2019-10-03
2966;82;2020-12-04;7;2020-12-07
2967;13;2020-04-03;1;2020-04-06
2968;123;2021-06-10;7;2021-06-13
2969;135;2021-08-19;6;2021-08-22
2970;78;2022-05-19;7;2022-05-22
2971;155;2022-06-25;1;2022-06-28
2972;102;2021-04-26;1;2021-04-29
2973;197;2020-03-08;8;2020-03-11
2974;177;2020-01-15;6;2020-01-18
2975;118;2021-01-30;4;2021-02-02
2976;5;2022-01-11;2;2022-01-14
2977;56;2022-08-19;4;2022-08-22
2978;156;2019-12-27;4;2019-12-30
2979;160;2021-08-04;10;2021-08-07
2980;86;2022-01-04;7;2022-01-07
2981;88;2020-03-01;9;2020-03-04
2982;175;2020-10-04;5;2020-10-07
2983;173;2020-10-24;5;2020-10-27
2984;198;2020-06-28;8;2020-07-01
2985;121;2021-07-04;5;2021-07-07
2986;25;2021-07-14;2;2021-07-17
2987;8;2021-02-27;2;2021-03-02
2988;80;2020-07-18;1;2020-07-21
2989;25;2022-04-27;3;2022-04-30
2990;27;2019-11-16;5;2019-11-19
2991;13;2021-07-25;7;2021-07-28
2992;132;2021-04-21;1;2021-04-24
2993;198;2021-09-17;9;2021-09-20
2994;16;2021-12-02;9;2021-12-05
2995;180;2021-06-24;3;2021-06-27
2996;82;2021-04-13;1;2021-04-16
2997;20;2020-03-14;9;2020-03-17
2998;127;2021-01-01;10;2021-01-04
2999;119;2021-01-08;3;2021-01-11
3000;94;2022-04-01;10;2022-04-04
3001;79;2022-01-21;3;2022-01-24
3002;83;2019-09-29;10;2019-10-02
3003;109;2021-06-19;2;2021-06-22
3004;100;2021-03-19;2;2021-03-22
3005;29;2019-10-28;6;2019-10-31
3006;178;2020-08-09;4;2020-08-12
3007;21;2022-05-12;6;2022-05-15
3008;45;2019-12-25;2;2019-12-28
3009;195;2022-03-05;2;2022-03-08
3010;84;2022-08-23;6;2022-08-26
3011;134;2020-12-05;6;2020-12-08
3012;2;2021-07-01;4;2021-07-04
3013;112;2020-05-26;1;2020-05-29
3014;121;2019-10-15;5;2019-10-18
3015;69;2020-07-15;8;2020-07-18
3016;50;2021-04-09;4;2021-04-12
3017;72;2021-02-02;2;2021-02-05
3018;158;2019-12-13;1;2019-12-16
3019;51;2020-12-27;10;2020-12-30
3020;96;2020-02-06;1;2020-02-09
3021;97;2021-08-12;6;2021-08-15
3022;66;2022-06-23;6;2022-06-26
3023;92;2020-10-04;2;2020-10-07
3024;156;2021-10-29;5;2021-11-01
3025;23;2019-12-30;6;2020-01-02
3026;159;2020-04-15;1;2020-04-18
3027;137;2021-10-22;1;2021-10-25
3028;60;2021-06-05;2;2021-06-08
3029;188;2021-01-18;9;2021-01-21
3030;187;2021-10-23;8;2021-10-26
3031;56;2020-03-03;5;2020-03-06
3032;120;2020-03-24;1;2020-03-27
3033;102;2020-10-11;8;2020-10-14
3034;116;2019-12-16;3;2019-12-19
3035;0;2021-04-01;2;2021-04-04
3036;104;2020-05-06;2;2020-05-09
3037;144;2020-06-04;4;2020-06-07
3038;145;2022-01-12;6;2022-01-15
3039;171;2020-09-02;7;2020-09-05
3040;74;2021-10-06;5;2021-10-09
3041;77;2021-01-31;9;2021-02-03
3042;96;2021-07-06;2;2021-07-09
3043;143;2021-08-25;6;2021-08-28
3044;156;2022-01-08;6;2022-01-11
3045;23;2020-03-30;7;2020-04-02
3046;162;2022-03-14;3;2022-03-17
3047;142;2022-08-15;8;2022-08-18
3048;111;2022-08-17;6;2022-08-20
3049;174;2020-07-20;4;2020-07-23
3050;138;2021-04-20;7;2021-04-23
3051;136;2020-07-28;3;2020-07-31
3052;197;2022-08-26;10;2022-08-29
3053;51;2021-10-27;7;2021-10-30
3054;128;2022-01-25;7;2022-01-28
3055;197;2020-07-10;3;2020-07-13
3056;134;2022-07-27;6;2022-07-30
3057;23;2019-09-12;10;2019-09-15
3058;77;2022-05-23;6;2022-05-26
3059;107;2019-12-12;6;2019-12-15
3060;22;2019-10-12;6;2019-10-15
3061;150;2021-12-28;4;2021-12-31
3062;122;2020-10-07;6;2020-10-10
3063;122;2021-06-19;3;2021-06-22
3064;36;2022-04-02;10;2022-04-05
3065;61;2019-11-01;9;2019-11-04
3066;90;2022-06-08;3;2022-06-11
3067;79;2022-06-10;3;2022-06-13
3068;61;2020-05-07;5;2020-05-10
3069;110;2022-08-29;7;2022-09-01
3070;141;2022-09-01;2;2022-09-04
3071;32;2020-02-18;10;2020-02-21
3072;102;2020-01-28;10;2020-01-31
3073;188;2021-10-18;10;2021-10-21
3074;112;2020-10-17;1;2020-10-20
3075;138;2022-06-29;8;2022-07-02
3076;83;2020-10-26;9;2020-10-29
3077;76;2021-06-05;4;2021-06-08
3078;44;2022-02-04;4;2022-02-07
3079;46;2020-01-01;1;2020-01-04
3080;55;2020-03-14;1;2020-03-17
3081;86;2020-10-17;3;2020-10-20
3082;148;2021-03-11;2;2021-03-14
3083;103;2021-03-28;4;2021-03-31
3084;122;2021-07-30;10;2021-08-02
3085;37;2019-12-30;2;2020-01-02
3086;75;2022-06-05;2;2022-06-08
3087;186;2020-08-19;7;2020-08-22
3088;183;2021-07-18;6;2021-07-21
3089;80;2020-08-03;6;2020-08-06
3090;128;2021-09-10;9;2021-09-13
3091;196;2021-07-15;4;2021-07-18
3092;190;2020-01-24;2;2020-01-27
3093;199;2021-07-24;6;2021-07-27
3094;76;2020-06-11;8;2020-06-14
3095;153;2020-07-04;4;2020-07-07
3096;199;2020-01-05;6;2020-01-08
3097;69;2019-10-07;9;2019-10-10
3098;167;2022-02-24;9;2022-02-27
3099;142;2020-12-09;2;2020-12-12
3100;8;2021-08-18;1;2021-08-21
3101;67;2021-08-11;7;2021-08-14
3102;117;2020-02-26;10;2020-02-29
3103;70;2021-10-12;6;2021-10-15
3104;106;2019-12-21;7;2019-12-24
3105;16;2021-03-17;4;2021-03-20
3106;29;2021-07-25;5;2021-07-28
3107;68;2020-11-17;7;2020-11-20
3108;190;2022-05-27;2;2022-05-30
3109;35;2020-02-27;3;2020-03-01
3110;122;2020-08-16;6;2020-08-19
3111;131;2022-06-26;9;2022-06-29
3112;52;2020-06-22;10;2020-06-25
3113;191;2021-06-08;9;2021-06-11
3114;67;2020-03-25;4;2020-03-28
3115;77;2022-05-05;6;2022-05-08
3116;55;2020-07-14;9;2020-07-17
3117;168;2020-07-06;4;2020-07-09
3118;13;2021-03-03;7;2021-03-06
3119;8;2020-05-29;9;2020-06-01
3120;90;2020-06-27;10;2020-06-30
3121;149;2020-12-17;3;2020-12-20
3122;75;2020-12-03;3;2020-12-06
3123;182;2021-08-26;6;2021-08-29
3124;199;2020-07-01;7;2020-07-04
3125;90;2020-07-11;6;2020-07-14
3126;113;2019-12-16;6;2019-12-19
3127;173;2021-09-14;1;2021-09-17
3128;159;2020-05-05;2;2020-05-08
3129;26;2022-04-05;8;2022-04-08
3130;136;2020-03-28;10;2020-03-31
3131;106;2020-07-09;6;2020-07-12
3132;32;2021-07-07;1;2021-07-10
3133;28;2021-06-18;9;2021-06-21
3134;112;2019-10-23;6;2019-10-26
3135;110;2019-09-23;6;2019-09-26
3136;36;2020-03-19;8;2020-03-22
3137;88;2021-01-21;3;2021-01-24
3138;76;2021-02-11;8;2021-02-14
3139;9;2020-10-18;1;2020-10-21
3140;77;2021-02-01;2;2021-02-04
3141;103;2020-05-12;4;2020-05-15
3142;142;2022-04-20;7;2022-04-23
3143;93;2022-06-15;8;2022-06-18
3144;147;2019-09-14;10;2019-09-17
3145;100;2022-08-11;5;2022-08-14
3146;199;2020-12-06;10;2020-12-09
3147;52;2020-05-22;5;2020-05-25
3148;132;2020-11-11;3;2020-11-14
3149;131;2020-05-15;2;2020-05-18
3150;163;2021-01-30;1;2021-02-02
3151;17;2020-11-22;9;2020-11-25
3152;4;2021-04-29;6;2021-05-02
3153;200;2021-12-10;4;2021-12-13
3154;25;2021-10-07;8;2021-10-10
3155;113;2020-07-31;7;2020-08-03
3156;179;2020-08-04;10;2020-08-07
3157;48;2020-10-14;3;2020-10-17
3158;147;2021-04-16;10;2021-04-19
3159;147;2020-09-20;5;2020-09-23
3160;3;2021-06-26;4;2021-06-29
3161;142;2021-05-20;7;2021-05-23
3162;39;2022-08-10;8;2022-08-13
3163;90;2020-08-01;4;2020-08-04
3164;106;2022-07-11;7;2022-07-14
3165;30;2022-04-29;6;2022-05-02
3166;192;2022-01-10;5;2022-01-13
3167;20;2022-06-02;9;2022-06-05
3168;119;2019-11-27;1;2019-11-30
3169;184;2021-07-27;6;2021-07-30
3170;26;2022-07-08;4;2022-07-11
3171;178;2022-04-19;10;2022-04-22
3172;83;2022-04-27;4;2022-04-30
3173;4;2020-10-06;6;2020-10-09
3174;60;2021-03-09;4;2021-03-12
3175;80;2019-11-22;5;2019-11-25
3176;189;2022-05-28;9;2022-05-31
3177;119;2021-02-16;10;2021-02-19
3178;29;2020-08-15;1;2020-08-18
3179;139;2019-09-10;1;2019-09-13
3180;79;2021-11-22;7;2021-11-25
3181;67;2020-07-08;1;2020-07-11
3182;196;2022-06-27;7;2022-06-30
3183;65;2019-09-14;2;2019-09-17
3184;144;2019-11-06;6;2019-11-09
3185;1;2019-12-07;7;2019-12-10
3186;55;2020-10-02;5;2020-10-05
3187;24;2021-05-02;6;2021-05-05
3188;16;2020-09-06;5;2020-09-09
3189;10;2022-06-10;8;2022-06-13
3190;46;2020-08-11;5;2020-08-14
3191;14;2020-11-27;5;2020-11-30
3192;52;2020-08-28;10;2020-08-31
3193;141;2021-01-03;1;2021-01-06
3194;96;2022-06-21;8;2022-06-24
3195;65;2021-05-03;2;2021-05-06
3196;155;2021-04-26;9;2021-04-29
3197;31;2021-07-03;6;2021-07-06
3198;172;2022-03-19;5;2022-03-22
3199;150;2022-06-23;3;2022-06-26
3200;29;2021-12-14;2;2021-12-17
3201;136;2019-11-24;7;2019-11-27
3202;13;2020-05-25;9;2020-05-28
3203;54;2020-03-06;10;2020-03-09
3204;167;2020-02-03;2;2020-02-06
3205;60;2020-12-02;9;2020-12-05
3206;106;2020-10-29;5;2020-11-01
3207;64;2022-04-13;5;2022-04-16
3208;75;2021-09-22;10;2021-09-25
3209;160;2021-06-15;10;2021-06-18
3210;5;2022-05-12;8;2022-05-15
3211;198;2019-11-18;9;2019-11-21
3212;11;2020-03-17;7;2020-03-20
3213;136;2020-04-24;5;2020-04-27
3214;74;2021-05-14;6;2021-05-17
3215;20;2021-09-10;9;2021-09-13
3216;15;2020-06-26;10;2020-06-29
3217;37;2020-08-23;2;2020-08-26
3218;145;2021-04-01;10;2021-04-04
3219;4;2019-11-26;7;2019-11-29
3220;26;2021-01-29;6;2021-02-01
3221;164;2019-10-16;7;2019-10-19
3222;77;2021-09-22;4;2021-09-25
3223;112;2021-02-06;1;2021-02-09
3224;111;2020-04-06;3;2020-04-09
3225;2;2021-11-24;2;2021-11-27
3226;82;2022-01-10;4;2022-01-13
3227;2;2020-03-05;5;2020-03-08
3228;72;2020-09-14;7;2020-09-17
3229;165;2019-10-15;6;2019-10-18
3230;68;2019-10-08;4;2019-10-11
3231;18;2022-05-12;8;2022-05-15
3232;11;2022-05-15;4;2022-05-18
3233;21;2020-01-17;8;2020-01-20
3234;113;2020-10-31;7;2020-11-03
3235;106;2020-01-21;2;2020-01-24
3236;12;2021-11-19;1;2021-11-22
3237;103;2021-12-13;2;2021-12-16
3238;16;2021-08-28;1;2021-08-31
3239;41;2021-02-01;2;2021-02-04
3240;169;2021-07-26;2;2021-07-29
3241;144;2021-08-20;3;2021-08-23
3242;194;2022-02-08;10;2022-02-11
3243;75;2022-07-01;2;2022-07-04
3244;41;2020-03-04;10;2020-03-07
3245;9;2019-11-10;9;2019-11-13
3246;65;2021-05-02;2;2021-05-05
3247;48;2021-08-22;10;2021-08-25
3248;17;2021-03-10;5;2021-03-13
3249;64;2021-05-30;6;2021-06-02
3250;61;2020-10-11;6;2020-10-14
3251;7;2019-11-20;5;2019-11-23
3252;25;2022-01-26;5;2022-01-29
3253;144;2020-07-08;9;2020-07-11
3254;117;2020-07-07;4;2020-07-10
3255;62;2020-05-26;1;2020-05-29
3256;199;2020-07-28;7;2020-07-31
3257;51;2021-04-07;2;2021-04-10
3258;118;2022-04-14;4;2022-04-17
3259;26;2020-09-15;2;2020-09-18
3260;190;2021-08-20;9;2021-08-23
3261;142;2021-07-24;4;2021-07-27
3262;17;2020-03-24;1;2020-03-27
3263;94;2021-10-20;1;2021-10-23
3264;34;2020-12-29;6;2021-01-01
3265;71;2021-07-31;8;2021-08-03
3266;167;2021-11-22;10;2021-11-25
3267;26;2021-10-17;6;2021-10-20
3268;177;2020-11-01;8;2020-11-04
3269;140;2019-11-27;8;2019-11-30
3270;113;2021-03-06;2;2021-03-09
3271;63;2020-10-02;10;2020-10-05
3272;110;2020-12-05;5;2020-12-08
3273;110;2020-12-13;5;2020-12-16
3274;74;2019-12-05;10;2019-12-08
3275;131;2019-11-07;3;2019-11-10
3276;122;2022-07-19;4;2022-07-22
3277;93;2021-09-21;6;2021-09-24
3278;135;2022-04-09;1;2022-04-12
3279;87;2020-12-08;2;2020-12-11
3280;75;2022-05-10;6;2022-05-13
3281;65;2021-10-27;4;2021-10-30
3282;103;2020-03-31;6;2020-04-03
3283;173;2019-12-09;5;2019-12-12
3284;29;2022-04-12;6;2022-04-15
3285;72;2021-06-28;8;2021-07-01
3286;55;2022-01-07;3;2022-01-10
3287;38;2022-07-09;5;2022-07-12
3288;200;2021-05-11;7;2021-05-14
3289;80;2021-08-20;6;2021-08-23
3290;116;2021-10-21;7;2021-10-24
3291;141;2022-03-03;8;2022-03-06
3292;80;2022-08-08;5;2022-08-11
3293;104;2022-02-03;8;2022-02-06
3294;153;2022-02-22;3;2022-02-25
3295;192;2021-01-18;10;2021-01-21
3296;151;2020-07-02;1;2020-07-05
3297;92;2021-04-09;2;2021-04-12
3298;92;2021-03-19;9;2021-03-22
3299;198;2020-02-24;3;2020-02-27
3300;190;2022-04-04;7;2022-04-07
3301;38;2019-09-23;1;2019-09-26
3302;21;2022-06-07;2;2022-06-10
3303;63;2020-12-26;5;2020-12-29
3304;75;2020-04-17;6;2020-04-20
3305;34;2020-11-12;5;2020-11-15
3306;175;2022-07-21;1;2022-07-24
3307;172;2020-01-16;7;2020-01-19
3308;54;2020-11-26;1;2020-11-29
3309;39;2019-10-20;1;2019-10-23
3310;118;2020-12-02;3;2020-12-05
3311;133;2022-03-21;1;2022-03-24
3312;200;2020-09-09;4;2020-09-12
3313;163;2021-05-22;5;2021-05-25
3314;180;2021-08-03;5;2021-08-06
3315;123;2021-11-21;4;2021-11-24
3316;55;2020-01-19;4;2020-01-22
3317;15;2021-01-31;3;2021-02-03
3318;14;2019-10-16;8;2019-10-19
3319;196;2019-12-11;1;2019-12-14
3320;57;2020-07-11;2;2020-07-14
3321;91;2020-02-05;10;2020-02-08
3322;97;2021-03-06;4;2021-03-09
3323;6;2020-11-13;3;2020-11-16
3324;62;2020-12-23;10;2020-12-26
3325;112;2021-04-22;9;2021-04-25
3326;182;2021-12-20;9;2021-12-23
3327;16;2019-12-24;5;2019-12-27
3328;64;2022-02-04;2;2022-02-07
3329;198;2020-02-12;1;2020-02-15
3330;130;2021-04-19;2;2021-04-22
3331;15;2021-01-08;4;2021-01-11
3332;134;2020-09-19;9;2020-09-22
3333;165;2020-03-18;5;2020-03-21
3334;86;2022-07-27;6;2022-07-30
3335;196;2020-02-26;6;2020-02-29
3336;141;2021-07-31;8;2021-08-03
3337;62;2020-02-10;7;2020-02-13
3338;119;2020-01-28;1;2020-01-31
3339;198;2021-03-15;4;2021-03-18
3340;110;2022-05-16;2;2022-05-19
3341;60;2020-03-23;1;2020-03-26
3342;41;2021-10-26;2;2021-10-29
3343;130;2020-01-10;4;2020-01-13
3344;102;2020-11-12;9;2020-11-15
3345;110;2020-09-20;6;2020-09-23
3346;180;2022-04-14;2;2022-04-17
3347;50;2020-09-29;3;2020-10-02
3348;185;2019-09-23;2;2019-09-26
3349;192;2020-05-05;1;2020-05-08
3350;93;2021-06-07;1;2021-06-10
3351;37;2021-01-24;8;2021-01-27
3352;110;2020-11-04;5;2020-11-07
3353;74;2021-08-06;9;2021-08-09
3354;181;2020-10-23;3;2020-10-26
3355;76;2021-11-10;5;2021-11-13
3356;21;2020-11-28;3;2020-12-01
3357;1;2021-06-01;6;2021-06-04
3358;168;2021-01-29;8;2021-02-01
3359;170;2020-08-15;4;2020-08-18
3360;59;2022-03-11;3;2022-03-14
3361;81;2021-10-23;8;2021-10-26
3362;0;2021-06-23;2;2021-06-26
3363;156;2021-12-20;1;2021-12-23
3364;4;2021-09-03;1;2021-09-06
3365;157;2022-05-08;4;2022-05-11
3366;44;2020-07-10;9;2020-07-13
3367;143;2021-08-10;9;2021-08-13
3368;182;2022-08-16;4;2022-08-19
3369;114;2021-04-21;1;2021-04-24
3370;89;2020-07-21;9;2020-07-24
3371;7;2020-07-08;7;2020-07-11
3372;79;2019-12-09;3;2019-12-12
3373;25;2020-02-07;4;2020-02-10
3374;152;2020-04-24;4;2020-04-27
3375;128;2021-05-20;4;2021-05-23
3376;9;2020-07-19;10;2020-07-22
3377;80;2022-05-10;10;2022-05-13
3378;23;2021-01-17;8;2021-01-20
3379;62;2020-12-25;8;2020-12-28
3380;151;2020-04-11;6;2020-04-14
3381;22;2020-11-13;3;2020-11-16
3382;196;2020-12-13;5;2020-12-16
3383;193;2022-08-22;3;2022-08-25
3384;9;2021-04-14;2;2021-04-17
3385;60;2021-03-21;7;2021-03-24
3386;48;2020-12-03;3;2020-12-06
3387;68;2020-05-19;9;2020-05-22
3388;168;2020-07-18;3;2020-07-21
3389;46;2021-03-15;9;2021-03-18
3390;189;2021-06-14;9;2021-06-17
3391;73;2021-08-04;6;2021-08-07
3392;195;2020-08-18;10;2020-08-21
3393;48;2022-04-04;1;2022-04-07
3394;72;2021-09-07;7;2021-09-10
3395;119;2022-09-03;6;2022-09-06
3396;67;2019-09-12;2;2019-09-15
3397;13;2020-07-20;2;2020-07-23
3398;64;2021-03-22;9;2021-03-25
3399;21;2020-08-08;2;2020-08-11
3400;32;2021-06-12;2;2021-06-15
3401;113;2021-03-03;3;2021-03-06
3402;99;2021-03-19;9;2021-03-22
3403;30;2021-07-14;9;2021-07-17
3404;10;2020-09-29;8;2020-10-02
3405;66;2020-01-17;9;2020-01-20
3406;42;2021-09-29;2;2021-10-02
3407;9;2019-11-04;5;2019-11-07
3408;89;2021-12-20;8;2021-12-23
3409;159;2022-06-29;8;2022-07-02
3410;32;2021-03-22;10;2021-03-25
3411;56;2020-08-16;2;2020-08-19
3412;23;2020-03-07;2;2020-03-10
3413;68;2020-12-30;2;2021-01-02
3414;150;2022-06-16;3;2022-06-19
3415;164;2019-09-19;1;2019-09-22
3416;143;2020-12-03;3;2020-12-06
3417;3;2021-06-02;4;2021-06-05
3418;96;2021-01-29;1;2021-02-01
3419;130;2022-03-07;5;2022-03-10
3420;20;2020-03-29;4;2020-04-01
3421;72;2019-10-01;9;2019-10-04
3422;55;2021-11-24;3;2021-11-27
3423;149;2020-09-15;4;2020-09-18
3424;179;2020-07-26;10;2020-07-29
3425;35;2022-08-25;4;2022-08-28
3426;80;2021-12-31;2;2022-01-03
3427;110;2021-12-12;9;2021-12-15
3428;86;2020-02-16;2;2020-02-19
3429;22;2021-01-08;2;2021-01-11
3430;24;2020-06-14;7;2020-06-17
3431;99;2022-07-17;9;2022-07-20
3432;182;2021-03-03;4;2021-03-06
3433;71;2020-06-22;6;2020-06-25
3434;194;2020-05-18;5;2020-05-21
3435;27;2021-01-12;2;2021-01-15
3436;0;2021-10-25;1;2021-10-28
3437;53;2021-06-30;10;2021-07-03
3438;33;2021-08-08;2;2021-08-11
3439;174;2020-09-24;1;2020-09-27
3440;57;2021-05-21;1;2021-05-24
3441;14;2020-06-15;3;2020-06-18
3442;7;2021-05-12;3;2021-05-15
3443;99;2020-08-19;3;2020-08-22
3444;192;2022-08-07;9;2022-08-10
3445;26;2022-08-12;10;2022-08-15
3446;16;2021-04-09;10;2021-04-12
3447;7;2022-05-05;3;2022-05-08
3448;11;2020-12-27;10;2020-12-30
3449;124;2021-11-07;1;2021-11-10
3450;129;2021-10-12;1;2021-10-15
3451;179;2021-01-17;4;2021-01-20
3452;166;2021-06-15;9;2021-06-18
3453;2;2021-08-04;3;2021-08-07
3454;82;2022-03-27;6;2022-03-30
3455;38;2021-12-07;9;2021-12-10
3456;180;2019-12-15;9;2019-12-18
3457;179;2020-09-21;6;2020-09-24
3458;169;2020-03-15;3;2020-03-18
3459;91;2020-04-02;2;2020-04-05
3460;99;2022-05-14;5;2022-05-17
3461;44;2019-11-15;2;2019-11-18
3462;187;2022-05-26;5;2022-05-29
3463;167;2020-03-21;8;2020-03-24
3464;61;2021-10-11;9;2021-10-14
3465;140;2020-10-29;6;2020-11-01
3466;79;2020-03-07;8;2020-03-10
3467;24;2020-07-28;4;2020-07-31
3468;118;2021-12-13;3;2021-12-16
3469;29;2020-12-01;10;2020-12-04
3470;152;2021-09-28;5;2021-10-01
3471;19;2020-12-22;6;2020-12-25
3472;89;2019-10-26;8;2019-10-29
3473;96;2019-11-23;6;2019-11-26
3474;179;2021-07-15;8;2021-07-18
3475;183;2021-04-06;1;2021-04-09
3476;189;2022-07-19;2;2022-07-22
3477;109;2022-04-01;3;2022-04-04
3478;130;2021-12-30;2;2022-01-02
3479;62;2020-07-10;8;2020-07-13
3480;28;2021-12-06;4;2021-12-09
3481;112;2022-03-10;3;2022-03-13
3482;54;2020-07-19;3;2020-07-22
3483;40;2021-10-28;10;2021-10-31
3484;45;2020-12-14;4;2020-12-17
3485;152;2020-07-23;4;2020-07-26
3486;170;2022-09-01;4;2022-09-04
3487;114;2021-09-15;3;2021-09-18
3488;179;2020-02-09;9;2020-02-12
3489;198;2021-10-22;4;2021-10-25
3490;191;2021-10-28;4;2021-10-31
3491;189;2020-03-09;4;2020-03-12
3492;148;2020-04-16;4;2020-04-19
3493;177;2020-03-09;7;2020-03-12
3494;143;2019-11-06;5;2019-11-09
3495;171;2021-05-09;4;2021-05-12
3496;58;2021-08-02;8;2021-08-05
3497;64;2020-12-03;4;2020-12-06
3498;25;2020-09-24;3;2020-09-27
3499;12;2021-07-27;8;2021-07-30
3500;49;2021-11-10;5;2021-11-13
3501;147;2020-11-06;3;2020-11-09
3502;200;2021-05-15;8;2021-05-18
3503;146;2021-03-27;9;2021-03-30
3504;32;2021-03-12;8;2021-03-15
3505;157;2021-11-01;2;2021-11-04
3506;33;2021-03-21;7;2021-03-24
3507;125;2021-08-06;3;2021-08-09
3508;86;2021-03-06;6;2021-03-09
3509;11;2020-10-18;6;2020-10-21
3510;94;2020-08-27;3;2020-08-30
3511;7;2019-11-25;7;2019-11-28
3512;22;2019-11-01;2;2019-11-04
3513;136;2022-08-25;1;2022-08-28
3514;170;2022-02-23;2;2022-02-26
3515;137;2020-07-12;4;2020-07-15
3516;7;2020-05-08;9;2020-05-11
3517;23;2022-01-19;7;2022-01-22
3518;10;2020-12-02;5;2020-12-05
3519;29;2021-07-10;8;2021-07-13
3520;184;2021-03-15;9;2021-03-18
3521;11;2020-04-18;9;2020-04-21
3522;0;2020-11-28;2;2020-12-01
3523;77;2020-01-22;8;2020-01-25
3524;124;2020-06-11;4;2020-06-14
3525;40;2019-12-13;8;2019-12-16
3526;61;2020-12-17;9;2020-12-20
3527;199;2021-10-09;9;2021-10-12
