order_id;customer_id;orderdate;employee_id;deliverydate
2141;6;2019-09-18;10;2019-09-20
2142;5;2020-02-10;5;2020-02-12
2143;175;2020-09-25;9;2020-09-27
2144;99;2021-01-02;8;2021-01-04
2145;130;2020-06-19;1;2020-06-21
2146;139;2022-04-07;8;2022-04-09
2147;43;2021-10-17;1;2021-10-19
2148;104;2022-04-09;1;2022-04-11
2149;36;2022-01-27;10;2022-01-29
2150;144;2020-02-20;6;2020-02-22
2151;45;2022-07-28;1;2022-07-30
2152;123;2021-01-31;4;2021-02-02
2153;194;2022-05-25;7;2022-05-27
2154;175;2022-03-24;2;2022-03-26
2155;170;2021-04-11;1;2021-04-13
2156;106;2020-11-12;10;2020-11-14
2157;4;2021-12-09;2;2021-12-11
2158;130;2020-10-22;9;2020-10-24
2159;117;2021-06-09;7;2021-06-11
2160;159;2022-04-11;1;2022-04-13
2161;19;2020-02-15;2;2020-02-17
2162;17;2022-07-12;3;2022-07-14
2163;193;2020-02-06;5;2020-02-08
2164;106;2021-07-03;7;2021-07-05
2165;159;2021-11-24;4;2021-11-26
2166;141;2019-12-26;4;2019-12-28
2167;154;2020-04-22;5;2020-04-24
2168;180;2021-01-14;7;2021-01-16
2169;129;2020-02-07;10;2020-02-09
2170;134;2021-07-30;2;2021-08-01
2171;20;2021-05-14;10;2021-05-16
2172;128;2021-02-14;5;2021-02-16
2173;53;2020-12-25;2;2020-12-27
2174;38;2022-05-09;4;2022-05-11
2175;177;2020-04-19;10;2020-04-21
2176;159;2021-01-07;7;2021-01-09
2177;19;2021-12-18;2;2021-12-20
2178;167;2021-11-30;10;2021-12-02
2179;197;2022-05-26;10;2022-05-28
2180;131;2021-10-15;5;2021-10-17
2181;68;2022-07-04;5;2022-07-06
2182;115;2021-03-12;4;2021-03-14
2183;70;2020-05-04;9;2020-05-06
2184;3;2021-06-28;10;2021-06-30
2185;29;2020-01-21;9;2020-01-23
2186;147;2020-02-23;4;2020-02-25
2187;70;2022-08-29;4;2022-08-31
2188;38;2019-11-06;10;2019-11-08
2189;150;2022-02-20;6;2022-02-22
2190;90;2022-02-20;1;2022-02-22
2191;41;2022-03-13;7;2022-03-15
2192;156;2021-04-21;10;2021-04-23
2193;3;2019-10-11;4;2019-10-13
2194;104;2021-02-01;8;2021-02-03
2195;98;2022-08-03;5;2022-08-05
2196;51;2022-04-02;6;2022-04-04
2197;9;2021-03-04;9;2021-03-06
2198;103;2021-09-03;4;2021-09-05
2199;5;2020-07-30;6;2020-08-01
2200;37;2020-02-27;1;2020-02-29
2201;14;2021-09-06;10;2021-09-08
2202;39;2020-10-16;9;2020-10-18
2203;45;2021-09-10;7;2021-09-12
2204;11;2021-10-26;4;2021-10-28
2205;92;2019-09-26;5;2019-09-28
2206;155;2022-08-13;6;2022-08-15
2207;111;2021-07-24;2;2021-07-26
2208;31;2021-11-25;1;2021-11-27
2209;106;2021-05-21;7;2021-05-23
2210;30;2020-05-30;2;2020-06-01
2211;181;2021-09-24;10;2021-09-26
2212;183;2022-03-06;6;2022-03-08
2213;38;2022-03-16;7;2022-03-18
2214;159;2021-09-23;3;2021-09-25
2215;172;2021-12-20;9;2021-12-22
2216;1;2021-04-20;6;2021-04-22
2217;163;2020-03-27;9;2020-03-29
2218;134;2020-04-10;5;2020-04-12
2219;182;2020-03-29;7;2020-03-31
2220;31;2021-12-07;9;2021-12-09
2221;77;2021-11-13;9;2021-11-15
2222;29;2020-05-06;8;2020-05-08
2223;98;2020-12-28;10;2020-12-30
2224;175;2022-05-12;8;2022-05-14
2225;151;2021-07-24;9;2021-07-26
2226;87;2020-10-23;5;2020-10-25
2227;16;2020-06-16;7;2020-06-18
2228;51;2022-06-07;9;2022-06-09
2229;45;2021-05-19;6;2021-05-21
2230;172;2021-09-26;4;2021-09-28
2231;47;2021-04-14;4;2021-04-16
2232;165;2020-12-22;8;2020-12-24
2233;25;2021-04-06;5;2021-04-08
2234;63;2021-01-15;3;2021-01-17
2235;91;2019-10-10;7;2019-10-12
2236;41;2020-04-14;9;2020-04-16
2237;158;2020-01-12;5;2020-01-14
2238;66;2021-01-06;7;2021-01-08
2239;95;2021-08-25;4;2021-08-27
2240;50;2021-01-14;2;2021-01-16
2241;193;2021-05-08;10;2021-05-10
2242;136;2022-07-29;1;2022-07-31
2243;167;2022-01-04;4;2022-01-06
2244;42;2020-11-12;6;2020-11-14
2245;200;2019-11-15;7;2019-11-17
2246;161;2022-02-09;7;2022-02-11
2247;149;2020-05-10;10;2020-05-12
2248;169;2020-12-30;8;2021-01-01
2249;153;2019-11-20;5;2019-11-22
2250;99;2021-02-11;3;2021-02-13
2251;195;2020-06-20;10;2020-06-22
2252;92;2021-11-14;10;2021-11-16
2253;151;2021-03-29;10;2021-03-31
2254;86;2021-12-22;2;2021-12-24
2255;12;2020-11-08;3;2020-11-10
2256;114;2021-08-03;9;2021-08-05
2257;188;2021-04-27;2;2021-04-29
2258;189;2020-06-21;1;2020-06-23
2259;1;2019-12-13;4;2019-12-15
2260;164;2020-02-28;1;2020-03-01
2261;85;2022-04-09;1;2022-04-11
2262;191;2019-12-03;4;2019-12-05
2263;44;2022-02-08;6;2022-02-10
2264;14;2021-08-25;2;2021-08-27
2265;69;2021-02-23;3;2021-02-25
2266;66;2022-08-19;7;2022-08-21
2267;187;2022-02-27;6;2022-03-01
2268;99;2020-07-26;5;2020-07-28
2269;159;2021-11-17;3;2021-11-19
2270;131;2021-01-30;4;2021-02-01
2271;63;2022-09-04;4;2022-09-06
2272;110;2019-10-17;9;2019-10-19
2273;109;2020-05-19;7;2020-05-21
2274;128;2021-06-13;1;2021-06-15
2275;100;2020-11-04;7;2020-11-06
2276;136;2020-04-25;2;2020-04-27
2277;136;2021-06-17;10;2021-06-19
2278;167;2020-06-10;1;2020-06-12
2279;74;2022-04-05;6;2022-04-07
2280;45;2020-03-18;7;2020-03-20
2281;162;2020-09-07;10;2020-09-09
2282;171;2020-04-29;3;2020-05-01
2283;92;2022-06-24;5;2022-06-26
2284;116;2022-03-19;8;2022-03-21
2285;58;2022-04-28;3;2022-04-30
2286;61;2020-06-05;7;2020-06-07
2287;133;2020-08-24;9;2020-08-26
2288;138;2021-03-14;2;2021-03-16
2289;107;2021-06-23;5;2021-06-25
2290;88;2019-09-09;6;2019-09-11
2291;40;2020-07-24;7;2020-07-26
2292;119;2021-05-26;9;2021-05-28
2293;66;2022-01-04;4;2022-01-06
2294;103;2019-10-01;3;2019-10-03
2295;154;2020-11-28;4;2020-11-30
2296;111;2019-11-24;1;2019-11-26
2297;103;2021-04-16;10;2021-04-18
2298;154;2020-01-29;5;2020-01-31
2299;81;2021-09-19;10;2021-09-21
2300;43;2020-01-10;3;2020-01-12
2301;106;2022-06-04;10;2022-06-06
2302;20;2020-03-03;1;2020-03-05
2303;86;2021-08-17;2;2021-08-19
2304;119;2020-02-17;10;2020-02-19
2305;51;2021-03-23;9;2021-03-25
2306;175;2020-11-03;7;2020-11-05
2307;131;2020-05-01;1;2020-05-03
2308;25;2021-06-03;2;2021-06-05
2309;12;2020-07-31;6;2020-08-02
2310;112;2021-01-01;5;2021-01-03
2311;166;2022-04-21;2;2022-04-23
2312;17;2022-04-25;6;2022-04-27
2313;60;2019-11-24;2;2019-11-26
2314;172;2020-06-19;1;2020-06-21
2315;52;2022-05-24;10;2022-05-26
2316;160;2020-09-06;3;2020-09-08
2317;129;2022-07-18;10;2022-07-20
2318;139;2020-02-21;7;2020-02-23
2319;141;2019-09-12;2;2019-09-14
2320;174;2020-04-10;1;2020-04-12
2321;146;2019-09-16;1;2019-09-18
2322;137;2020-01-01;1;2020-01-03
2323;165;2021-10-17;5;2021-10-19
2324;163;2020-04-02;4;2020-04-04
2325;6;2021-08-09;2;2021-08-11
2326;128;2022-04-08;1;2022-04-10
2327;179;2021-02-27;8;2021-03-01
2328;8;2021-12-06;1;2021-12-08
2329;61;2021-10-15;10;2021-10-17
2330;49;2022-03-22;4;2022-03-24
2331;145;2020-04-15;8;2020-04-17
2332;192;2021-04-21;4;2021-04-23
2333;124;2021-11-21;1;2021-11-23
2334;140;2020-11-11;10;2020-11-13
2335;170;2021-01-27;4;2021-01-29
2336;192;2022-04-22;5;2022-04-24
2337;18;2020-05-27;2;2020-05-29
2338;50;2020-02-15;2;2020-02-17
2339;100;2021-11-01;8;2021-11-03
2340;151;2020-06-08;9;2020-06-10
2341;101;2021-04-07;1;2021-04-09
2342;61;2020-08-29;7;2020-08-31
2343;116;2021-04-07;10;2021-04-09
2344;191;2021-07-15;9;2021-07-17
2345;15;2022-03-07;2;2022-03-09
2346;189;2022-03-25;8;2022-03-27
2347;143;2021-10-02;4;2021-10-04
2348;96;2019-12-09;3;2019-12-11
2349;183;2020-07-02;2;2020-07-04
2350;68;2020-03-29;7;2020-03-31
2351;62;2020-07-10;5;2020-07-12
2352;82;2020-10-10;6;2020-10-12
2353;121;2020-03-27;1;2020-03-29
2354;68;2022-08-31;6;2022-09-02
2355;18;2022-07-31;7;2022-08-02
2356;146;2022-05-31;1;2022-06-02
2357;165;2021-04-03;1;2021-04-05
2358;123;2022-04-26;10;2022-04-28
2359;24;2020-09-17;1;2020-09-19
2360;61;2020-04-26;6;2020-04-28
2361;106;2022-08-09;1;2022-08-11
2362;59;2020-06-20;1;2020-06-22
2363;141;2022-01-03;10;2022-01-05
2364;65;2021-04-17;8;2021-04-19
2365;160;2020-12-10;7;2020-12-12
2366;32;2021-07-23;6;2021-07-25
2367;197;2021-09-03;7;2021-09-05
2368;169;2019-10-25;8;2019-10-27
2369;65;2020-09-19;7;2020-09-21
2370;78;2022-01-10;6;2022-01-12
2371;177;2022-08-29;7;2022-08-31
2372;57;2021-12-16;7;2021-12-18
2373;33;2020-06-29;1;2020-07-01
2374;79;2019-11-22;9;2019-11-24
2375;82;2020-09-20;7;2020-09-22
2376;28;2022-07-14;7;2022-07-16
2377;100;2020-06-12;10;2020-06-14
2378;34;2020-09-03;10;2020-09-05
2379;67;2021-06-17;2;2021-06-19
2380;2;2019-12-13;3;2019-12-15
2381;99;2021-11-22;3;2021-11-24
2382;165;2022-01-15;8;2022-01-17
2383;172;2021-09-03;5;2021-09-05
2384;0;2019-12-01;9;2019-12-03
2385;187;2020-03-07;7;2020-03-09
2386;45;2020-10-08;8;2020-10-10
2387;79;2020-04-15;10;2020-04-17
2388;161;2020-02-26;1;2020-02-28
2389;133;2020-03-06;3;2020-03-08
2390;46;2022-01-18;6;2022-01-20
2391;177;2020-09-19;2;2020-09-21
2392;189;2021-07-26;5;2021-07-28
2393;150;2021-05-02;1;2021-05-04
2394;130;2021-01-20;2;2021-01-22
2395;79;2022-08-19;9;2022-08-21
2396;89;2020-02-12;5;2020-02-14
2397;29;2020-10-04;3;2020-10-06
2398;194;2021-09-09;2;2021-09-11
2399;170;2021-05-25;7;2021-05-27
2400;118;2021-09-26;7;2021-09-28
2401;9;2022-03-06;5;2022-03-08
2402;104;2021-06-05;4;2021-06-07
2403;100;2020-11-16;9;2020-11-18
2404;164;2020-05-07;4;2020-05-09
2405;22;2020-12-02;1;2020-12-04
2406;61;2020-05-04;7;2020-05-06
2407;80;2020-04-24;2;2020-04-26
2408;79;2022-06-26;6;2022-06-28
2409;6;2019-12-21;2;2019-12-23
2410;12;2020-05-26;2;2020-05-28
2411;26;2020-12-24;4;2020-12-26
2412;199;2020-09-08;5;2020-09-10
2413;192;2020-09-26;7;2020-09-28
2414;13;2021-08-03;5;2021-08-05
2415;44;2020-09-09;5;2020-09-11
2416;52;2022-08-20;4;2022-08-22
2417;80;2022-02-22;5;2022-02-24
2418;5;2020-12-30;9;2021-01-01
2419;75;2020-12-16;3;2020-12-18
2420;161;2020-12-06;8;2020-12-08
2421;1;2022-06-27;5;2022-06-29
2422;62;2021-11-02;6;2021-11-04
2423;50;2021-11-17;4;2021-11-19
2424;1;2020-03-12;8;2020-03-14
2425;178;2022-01-06;8;2022-01-08
2426;86;2022-04-22;5;2022-04-24
2427;43;2019-12-01;4;2019-12-03
2428;77;2021-08-30;7;2021-09-01
2429;191;2021-07-28;1;2021-07-30
2430;197;2021-07-11;8;2021-07-13
2431;43;2021-06-19;5;2021-06-21
2432;169;2022-03-31;2;2022-04-02
2433;188;2020-10-17;10;2020-10-19
2434;120;2020-04-28;5;2020-04-30
2435;82;2020-09-08;8;2020-09-10
2436;197;2021-09-20;10;2021-09-22
2437;172;2021-08-18;3;2021-08-20
2438;49;2021-05-29;1;2021-05-31
2439;90;2019-11-13;9;2019-11-15
2440;64;2022-03-30;5;2022-04-01
2441;68;2021-12-06;2;2021-12-08
2442;39;2020-01-09;4;2020-01-11
2443;102;2020-07-13;4;2020-07-15
2444;157;2021-12-30;7;2022-01-01
2445;149;2022-03-29;4;2022-03-31
2446;7;2021-05-01;2;2021-05-03
2447;13;2021-01-07;1;2021-01-09
2448;83;2020-07-09;5;2020-07-11
2449;45;2021-10-01;3;2021-10-03
2450;96;2022-08-01;1;2022-08-03
2451;184;2021-04-02;2;2021-04-04
2452;191;2020-01-03;3;2020-01-05
2453;166;2022-08-09;10;2022-08-11
2454;20;2022-07-14;2;2022-07-16
2455;40;2022-01-09;2;2022-01-11
2456;49;2021-08-31;1;2021-09-02
2457;122;2022-07-02;6;2022-07-04
2458;22;2020-04-05;6;2020-04-07
2459;132;2019-12-19;5;2019-12-21
2460;120;2021-03-03;9;2021-03-05
2461;127;2022-07-25;1;2022-07-27
2462;13;2021-09-14;5;2021-09-16
2463;144;2020-05-19;7;2020-05-21
2464;42;2021-06-08;7;2021-06-10
2465;83;2020-09-12;6;2020-09-14
2466;161;2020-02-12;3;2020-02-14
2467;125;2021-04-22;5;2021-04-24
2468;57;2022-08-13;3;2022-08-15
2469;34;2020-11-21;2;2020-11-23
2470;161;2020-01-31;8;2020-02-02
2471;54;2019-10-22;8;2019-10-24
2472;128;2022-06-26;9;2022-06-28
2473;179;2020-07-13;3;2020-07-15
2474;9;2019-12-21;6;2019-12-23
2475;125;2021-02-15;2;2021-02-17
2476;144;2021-12-13;4;2021-12-15
2477;72;2020-10-12;5;2020-10-14
2478;16;2021-06-28;3;2021-06-30
2479;181;2020-07-29;1;2020-07-31
2480;141;2019-10-04;6;2019-10-06
2481;169;2019-12-31;1;2020-01-02
2482;186;2022-03-08;1;2022-03-10
2483;137;2021-04-14;10;2021-04-16
2484;139;2020-06-20;9;2020-06-22
2485;113;2022-04-22;10;2022-04-24
2486;100;2020-06-20;3;2020-06-22
2487;46;2020-04-18;10;2020-04-20
2488;182;2020-01-22;3;2020-01-24
2489;59;2021-12-18;9;2021-12-20
2490;165;2020-08-13;10;2020-08-15
2491;63;2019-10-13;7;2019-10-15
2492;149;2019-09-10;3;2019-09-12
2493;137;2020-12-14;5;2020-12-16
2494;155;2021-09-17;4;2021-09-19
2495;131;2021-06-28;6;2021-06-30
2496;1;2020-09-11;4;2020-09-13
2497;72;2022-08-02;9;2022-08-04
2498;123;2020-07-10;3;2020-07-12
2499;80;2019-12-26;8;2019-12-28
2500;157;2021-04-20;5;2021-04-22
2501;46;2019-11-07;8;2019-11-09
2502;3;2022-05-13;5;2022-05-15
2503;8;2021-06-03;5;2021-06-05
2504;139;2021-09-21;8;2021-09-23
2505;5;2020-11-18;4;2020-11-20
2506;11;2020-07-18;3;2020-07-20
2507;74;2022-05-10;2;2022-05-12
2508;103;2021-05-16;9;2021-05-18
2509;43;2022-02-02;4;2022-02-04
2510;30;2019-10-21;7;2019-10-23
2511;141;2020-12-19;5;2020-12-21
2512;100;2020-01-02;3;2020-01-04
2513;86;2020-10-16;9;2020-10-18
2514;59;2022-08-25;5;2022-08-27
2515;173;2020-08-02;10;2020-08-04
2516;29;2021-10-02;7;2021-10-04
2517;172;2020-03-09;9;2020-03-11
2518;160;2021-11-30;7;2021-12-02
2519;76;2022-07-03;2;2022-07-05
2520;113;2020-11-18;3;2020-11-20
2521;163;2021-11-06;9;2021-11-08
2522;191;2021-01-30;1;2021-02-01
2523;119;2020-02-21;2;2020-02-23
2524;156;2021-03-02;2;2021-03-04
2525;64;2020-10-03;3;2020-10-05
2526;128;2020-04-05;2;2020-04-07
2527;84;2020-02-28;4;2020-03-01
2528;119;2021-12-29;1;2021-12-31
2529;160;2022-08-10;9;2022-08-12
2530;94;2021-11-02;4;2021-11-04
2531;121;2022-01-15;7;2022-01-17
2532;58;2021-01-21;2;2021-01-23
2533;32;2022-06-11;4;2022-06-13
2534;161;2021-10-06;5;2021-10-08
2535;17;2020-02-27;5;2020-02-29
2536;198;2020-05-08;2;2020-05-10
2537;61;2021-10-26;2;2021-10-28
2538;11;2022-02-12;1;2022-02-14
2539;0;2020-06-17;5;2020-06-19
2540;137;2020-04-11;4;2020-04-13
2541;79;2022-01-14;9;2022-01-16
2542;44;2021-03-02;4;2021-03-04
2543;199;2020-05-26;10;2020-05-28
2544;152;2021-02-21;8;2021-02-23
2545;4;2022-01-04;6;2022-01-06
2546;86;2020-11-24;7;2020-11-26
2547;9;2020-05-06;10;2020-05-08
2548;4;2021-08-07;5;2021-08-09
2549;133;2022-02-21;1;2022-02-23
2550;5;2021-12-01;5;2021-12-03
2551;10;2021-02-04;7;2021-02-06
2552;198;2019-12-01;7;2019-12-03
2553;187;2020-01-25;2;2020-01-27
2554;159;2020-07-20;4;2020-07-22
2555;186;2021-06-30;9;2021-07-02
2556;132;2021-11-27;6;2021-11-29
2557;18;2022-04-10;6;2022-04-12
2558;28;2022-06-16;3;2022-06-18
2559;147;2022-04-17;8;2022-04-19
2560;98;2021-04-18;1;2021-04-20
2561;24;2019-12-07;5;2019-12-09
2562;185;2020-09-16;4;2020-09-18
2563;17;2019-10-20;1;2019-10-22
2564;179;2020-06-10;8;2020-06-12
2565;105;2021-06-02;7;2021-06-04
2566;175;2020-03-26;1;2020-03-28
2567;93;2021-11-01;10;2021-11-03
2568;139;2019-09-07;7;2019-09-09
2569;61;2020-01-07;1;2020-01-09
2570;113;2022-06-14;4;2022-06-16
2571;0;2020-03-14;8;2020-03-16
2572;61;2021-02-12;8;2021-02-14
2573;32;2021-01-03;7;2021-01-05
2574;141;2020-06-08;10;2020-06-10
2575;164;2022-08-02;7;2022-08-04
2576;68;2021-04-04;4;2021-04-06
2577;58;2021-05-25;3;2021-05-27
2578;191;2019-10-16;6;2019-10-18
2579;137;2020-12-10;9;2020-12-12
2580;44;2021-10-11;9;2021-10-13
2581;85;2021-03-15;5;2021-03-17
2582;53;2022-05-22;2;2022-05-24
2583;180;2022-07-16;4;2022-07-18
2584;29;2022-01-09;6;2022-01-11
2585;156;2021-08-31;1;2021-09-02
2586;33;2020-08-25;9;2020-08-27
2587;169;2020-03-29;7;2020-03-31
2588;87;2021-08-31;7;2021-09-02
2589;157;2020-02-04;6;2020-02-06
2590;150;2022-01-04;9;2022-01-06
2591;110;2020-12-10;4;2020-12-12
2592;40;2022-02-22;10;2022-02-24
2593;45;2022-03-13;1;2022-03-15
2594;136;2020-03-28;9;2020-03-30
2595;23;2021-02-15;8;2021-02-17
2596;39;2019-10-25;6;2019-10-27
2597;24;2019-10-28;6;2019-10-30
2598;60;2021-04-25;8;2021-04-27
2599;198;2022-08-23;7;2022-08-25
2600;78;2021-08-21;5;2021-08-23
2601;59;2021-09-21;10;2021-09-23
2602;149;2022-08-30;10;2022-09-01
2603;109;2020-11-16;4;2020-11-18
2604;200;2021-03-04;10;2021-03-06
2605;104;2021-11-30;5;2021-12-02
2606;124;2019-11-30;2;2019-12-02
2607;196;2021-03-03;10;2021-03-05
2608;133;2022-06-04;9;2022-06-06
2609;153;2022-03-19;6;2022-03-21
2610;136;2022-03-31;7;2022-04-02
2611;84;2020-12-13;4;2020-12-15
2612;114;2022-06-03;2;2022-06-05
2613;42;2020-01-17;4;2020-01-19
2614;60;2020-03-04;1;2020-03-06
2615;71;2020-01-15;7;2020-01-17
2616;20;2020-03-14;7;2020-03-16
2617;88;2021-01-23;9;2021-01-25
2618;152;2020-10-13;8;2020-10-15
2619;145;2022-01-26;7;2022-01-28
2620;160;2022-08-03;6;2022-08-05
2621;176;2021-11-02;8;2021-11-04
2622;6;2021-10-06;7;2021-10-08
2623;196;2019-10-31;1;2019-11-02
2624;193;2022-03-01;6;2022-03-03
2625;124;2020-01-30;3;2020-02-01
2626;163;2019-11-09;5;2019-11-11
2627;189;2021-08-10;10;2021-08-12
2628;122;2022-07-01;5;2022-07-03
2629;7;2019-09-08;1;2019-09-10
2630;5;2020-12-25;5;2020-12-27
2631;121;2019-11-07;9;2019-11-09
2632;12;2022-03-15;2;2022-03-17
2633;96;2021-07-01;9;2021-07-03
2634;115;2019-12-23;5;2019-12-25
2635;194;2021-02-23;9;2021-02-25
2636;187;2020-04-02;7;2020-04-04
2637;169;2020-12-02;2;2020-12-04
2638;102;2021-08-30;10;2021-09-01
2639;182;2022-07-16;6;2022-07-18
2640;129;2020-10-12;7;2020-10-14
2641;47;2021-07-10;4;2021-07-12
2642;143;2019-11-16;5;2019-11-18
2643;144;2021-07-21;1;2021-07-23
2644;113;2021-10-15;1;2021-10-17
2645;147;2019-09-13;2;2019-09-15
2646;96;2022-06-22;5;2022-06-24
2647;47;2021-07-15;2;2021-07-17
2648;42;2021-01-06;4;2021-01-08
2649;66;2022-06-25;9;2022-06-27
2650;79;2022-08-03;2;2022-08-05
2651;108;2020-03-31;2;2020-04-02
2652;195;2020-11-21;9;2020-11-23
2653;80;2020-08-10;5;2020-08-12
2654;99;2021-03-10;6;2021-03-12
2655;94;2022-05-05;5;2022-05-07
2656;45;2021-08-03;8;2021-08-05
2657;31;2022-07-02;4;2022-07-04
2658;153;2020-07-01;10;2020-07-03
2659;44;2020-10-23;8;2020-10-25
2660;175;2022-04-16;5;2022-04-18
2661;157;2021-05-20;6;2021-05-22
2662;167;2021-10-23;10;2021-10-25
2663;78;2020-06-24;8;2020-06-26
2664;128;2019-12-02;10;2019-12-04
2665;72;2020-11-14;4;2020-11-16
2666;157;2020-08-28;4;2020-08-30
2667;160;2020-06-22;4;2020-06-24
2668;7;2021-10-25;1;2021-10-27
2669;199;2022-06-30;6;2022-07-02
2670;102;2021-08-09;2;2021-08-11
2671;50;2021-02-24;10;2021-02-26
2672;11;2019-11-22;5;2019-11-24
2673;148;2020-11-16;10;2020-11-18
2674;151;2020-01-01;1;2020-01-03
2675;183;2021-04-23;3;2021-04-25
2676;171;2022-01-21;1;2022-01-23
2677;76;2020-01-19;8;2020-01-21
2678;88;2022-06-08;5;2022-06-10
2679;67;2021-02-13;2;2021-02-15
2680;186;2022-04-22;8;2022-04-24
2681;197;2019-09-27;1;2019-09-29
2682;121;2021-12-31;4;2022-01-02
2683;137;2020-10-17;5;2020-10-19
2684;135;2021-12-27;1;2021-12-29
2685;82;2022-03-18;9;2022-03-20
2686;99;2020-11-21;2;2020-11-23
2687;156;2020-09-12;6;2020-09-14
2688;4;2021-07-11;1;2021-07-13
2689;14;2019-09-05;8;2019-09-07
2690;190;2020-07-25;2;2020-07-27
2691;56;2020-09-14;3;2020-09-16
2692;120;2020-11-06;8;2020-11-08
2693;115;2022-02-19;10;2022-02-21
2694;18;2022-01-28;9;2022-01-30
2695;117;2020-05-12;2;2020-05-14
2696;188;2021-03-16;3;2021-03-18
2697;49;2020-05-17;4;2020-05-19
2698;82;2021-08-30;5;2021-09-01
2699;82;2021-10-14;5;2021-10-16
2700;161;2022-07-01;5;2022-07-03
2701;2;2020-06-06;3;2020-06-08
2702;150;2021-07-04;8;2021-07-06
2703;147;2022-08-10;9;2022-08-12
2704;194;2021-06-10;4;2021-06-12
2705;9;2020-05-20;5;2020-05-22
2706;143;2021-06-25;2;2021-06-27
2707;113;2020-09-27;8;2020-09-29
2708;72;2021-05-11;3;2021-05-13
2709;79;2020-07-22;6;2020-07-24
2710;93;2020-04-29;4;2020-05-01
2711;140;2022-07-11;2;2022-07-13
2712;116;2020-03-07;7;2020-03-09
2713;6;2019-11-22;1;2019-11-24
2714;122;2020-10-04;6;2020-10-06
2715;123;2022-07-02;3;2022-07-04
2716;99;2021-02-26;7;2021-02-28
2717;195;2020-05-09;9;2020-05-11
2718;4;2022-07-26;1;2022-07-28
2719;35;2021-10-03;2;2021-10-05
2720;38;2021-10-10;4;2021-10-12
2721;21;2021-12-12;4;2021-12-14
2722;142;2022-02-28;1;2022-03-02
2723;79;2021-08-28;6;2021-08-30
2724;100;2022-07-19;1;2022-07-21
2725;170;2022-01-25;8;2022-01-27
2726;2;2021-09-22;7;2021-09-24
2727;105;2019-10-13;4;2019-10-15
2728;117;2021-03-04;1;2021-03-06
2729;136;2021-05-29;2;2021-05-31
2730;152;2021-08-14;4;2021-08-16
2731;184;2021-02-20;4;2021-02-22
2732;119;2020-06-14;7;2020-06-16
2733;76;2020-01-16;10;2020-01-18
2734;198;2021-04-23;2;2021-04-25
2735;176;2022-03-13;7;2022-03-15
2736;43;2020-09-03;8;2020-09-05
2737;4;2020-10-29;3;2020-10-31
2738;43;2022-01-07;1;2022-01-09
2739;94;2022-03-20;7;2022-03-22
2740;168;2019-11-23;10;2019-11-25
2741;172;2019-10-03;10;2019-10-05
2742;37;2020-10-18;2;2020-10-20
2743;132;2021-04-25;10;2021-04-27
2744;192;2021-01-07;9;2021-01-09
2745;5;2020-11-11;6;2020-11-13
2746;152;2020-09-14;8;2020-09-16
2747;61;2019-10-03;8;2019-10-05
2748;151;2022-03-21;1;2022-03-23
2749;12;2022-08-14;2;2022-08-16
2750;130;2020-04-22;9;2020-04-24
2751;81;2021-04-12;10;2021-04-14
2752;46;2022-02-24;9;2022-02-26
2753;167;2019-12-04;3;2019-12-06
2754;107;2021-04-22;9;2021-04-24
2755;118;2021-10-25;1;2021-10-27
2756;160;2022-07-04;6;2022-07-06
2757;162;2022-03-21;8;2022-03-23
2758;173;2020-06-17;1;2020-06-19
2759;180;2022-01-20;4;2022-01-22
2760;18;2022-01-18;10;2022-01-20
2761;0;2022-02-20;2;2022-02-22
2762;84;2019-12-19;6;2019-12-21
2763;64;2021-03-26;1;2021-03-28
2764;157;2022-04-16;9;2022-04-18
2765;2;2021-08-27;5;2021-08-29
2766;116;2021-05-30;9;2021-06-01
2767;31;2022-02-21;7;2022-02-23
2768;178;2021-07-01;8;2021-07-03
2769;78;2021-05-20;3;2021-05-22
2770;26;2022-03-09;6;2022-03-11
2771;160;2022-04-27;4;2022-04-29
2772;135;2021-11-18;5;2021-11-20
2773;28;2020-09-10;10;2020-09-12
2774;147;2022-07-09;7;2022-07-11
2775;60;2021-03-21;8;2021-03-23
2776;125;2021-08-05;4;2021-08-07
2777;136;2022-03-24;5;2022-03-26
2778;28;2021-09-30;2;2021-10-02
2779;71;2019-09-10;7;2019-09-12
2780;136;2020-09-02;3;2020-09-04
2781;187;2021-02-17;7;2021-02-19
2782;178;2022-02-19;10;2022-02-21
2783;80;2022-01-24;3;2022-01-26
2784;15;2021-01-04;2;2021-01-06
2785;167;2019-09-20;10;2019-09-22
2786;13;2019-12-12;3;2019-12-14
2787;157;2019-12-01;6;2019-12-03
2788;176;2021-09-06;2;2021-09-08
2789;76;2021-10-26;9;2021-10-28
2790;155;2022-05-03;4;2022-05-05
2791;1;2022-05-19;10;2022-05-21
2792;79;2022-04-21;10;2022-04-23
2793;187;2022-04-23;9;2022-04-25
2794;19;2020-11-07;5;2020-11-09
2795;59;2022-06-22;8;2022-06-24
2796;13;2020-08-05;5;2020-08-07
2797;28;2020-02-14;7;2020-02-16
2798;83;2021-05-16;9;2021-05-18
2799;181;2021-10-24;7;2021-10-26
2800;103;2022-06-20;4;2022-06-22
2801;173;2022-04-27;3;2022-04-29
2802;58;2022-09-01;10;2022-09-03
2803;35;2019-09-28;10;2019-09-30
2804;199;2022-08-29;3;2022-08-31
2805;11;2021-01-14;10;2021-01-16
