order_id;product_id;quantity
13672;19;31
13875;2;23
13679;17;4
13229;7;36
10449;10;35
11551;2;81
10275;13;33
12370;8;75
14923;12;86
11537;7;60
10893;5;34
14968;17;25
10186;5;6
12001;11;96
13571;2;90
13904;7;49
10482;13;54
12886;3;51
13217;15;6
10172;4;3
14637;4;93
11488;1;98
10549;9;98
13561;14;59
11508;11;13
12033;18;94
12787;13;89
10623;3;10
14645;4;87
10090;17;86
14518;11;13
11494;5;46
11154;12;15
11813;10;29
14149;8;53
13873;4;16
12509;8;58
13087;14;8
12266;13;64
14975;19;93
14218;4;80
14069;10;73
13216;2;22
14143;3;29
10863;15;29
12024;3;48
14373;6;76
11462;18;23
13191;13;100
14422;15;92
12070;4;95
10873;15;63
14586;3;85
13607;13;77
10701;17;82
11218;5;94
12535;13;53
14738;11;84
11910;13;79
12545;2;19
13138;9;52
12839;10;50
14904;2;46
14824;5;49
11420;8;68
12351;14;61
13012;2;62
13742;10;79
13930;17;26
12822;3;79
14406;9;3
13703;9;15
11453;10;38
13497;7;37
11952;20;41
13247;11;90
11760;6;23
13630;10;89
14409;4;70
10434;6;61
14918;12;10
10472;14;58
13232;11;71
12262;7;26
13047;18;19
14574;16;3
11790;10;42
10240;4;54
10432;10;19
11586;11;71
11280;20;84
11144;20;14
10632;17;54
14618;15;30
10043;14;93
13146;13;13
10008;6;14
11070;13;97
12411;17;64
10075;3;82
12686;14;18
10610;3;98
10718;18;6
12538;8;99
14779;5;39
10261;17;100
13123;8;11
13905;14;84
12440;8;46
12082;4;44
14866;14;80
13622;3;82
12629;1;38
11349;15;90
13344;9;15
13788;9;92
11124;10;83
11088;4;70
12173;17;11
13831;20;16
13230;1;31
14741;11;23
13804;4;65
14615;19;65
10978;19;38
12437;19;71
14717;16;21
14913;5;17
13397;5;99
11599;13;42
13307;15;50
13751;16;7
14714;20;68
14842;5;24
12901;14;74
13725;18;78
12662;4;93
14367;1;51
13846;16;57
14503;16;31
12891;19;88
10038;19;53
14263;4;93
10325;6;74
11862;15;99
12243;11;96
11737;1;33
11982;2;10
10230;1;67
12022;13;48
14726;18;58
12058;18;75
10900;1;67
12118;4;50
11484;14;77
11852;9;55
13519;2;87
10072;2;63
12602;18;15
10761;20;86
11111;2;32
14746;20;94
11533;6;24
12692;13;43
14405;16;20
12360;16;51
10618;1;25
10360;4;11
12525;3;24
11621;15;100
12055;13;51
11578;18;90
10540;13;66
12062;14;85
13525;12;16
11747;7;75
11170;16;38
14820;2;70
10574;17;35
13814;12;62
11436;8;99
11399;11;85
14537;4;60
12411;6;25
13413;11;6
11883;20;80
10900;5;42
10830;12;14
10874;10;85
12727;15;77
14654;6;45
13352;5;77
14453;15;23
12806;3;11
12825;7;85
11058;19;93
12729;2;7
10193;2;89
13942;5;70
11964;13;2
13258;18;52
10437;9;34
11194;6;15
12967;2;60
12138;2;29
12570;12;46
10277;8;32
12423;4;56
13171;4;70
11856;13;72
10162;17;70
12508;3;94
10063;18;10
12301;11;68
14927;1;29
14883;18;48
11654;7;44
12435;1;22
10705;12;63
11963;11;17
14389;1;27
14554;3;43
13483;16;1
10923;14;17
13220;3;96
10837;7;51
14665;4;26
13407;4;14
12897;9;96
11289;1;40
14778;17;99
12187;15;7
13872;10;26
14235;19;5
11639;8;10
10653;14;19
13595;1;74
11226;6;48
12359;1;15
11962;16;5
12967;12;82
10369;12;24
14160;15;3
12637;12;86
10498;5;100
12414;2;92
14654;1;65
14472;19;29
10280;9;43
13579;2;80
13870;14;92
11743;15;94
10521;16;56
10963;17;100
13490;9;15
12057;7;50
10261;11;90
14269;7;98
13400;5;16
10363;13;67
12714;4;45
10400;15;13
12898;5;8
12257;10;23
14452;15;48
11112;20;26
13958;12;56
11016;7;41
10108;8;37
10103;9;47
14814;18;89
11709;8;64
12821;1;5
12874;10;65
12636;5;15
11896;9;59
11928;6;69
10504;9;96
13658;20;17
10052;8;77
14147;14;22
10227;2;20
13619;7;61
13020;10;72
14546;16;78
13671;20;74
10894;15;49
12697;10;35
10068;5;24
13374;4;53
14476;3;61
13013;2;82
12791;12;75
13419;20;67
13123;9;73
14776;18;61
14598;10;24
10720;3;1
12305;7;80
14518;8;79
11265;4;79
10167;19;52
13750;20;47
12819;12;54
14794;8;38
11430;20;24
13670;16;39
10285;15;14
11831;3;88
13316;5;16
13962;1;65
12812;6;35
10879;12;2
11460;18;100
10560;20;84
10491;16;20
13896;5;94
12276;7;55
12703;16;26
12144;5;89
11958;4;23
11604;15;15
10997;3;48
12269;9;96
14987;11;76
12908;20;46
13183;14;9
12122;12;90
14222;9;55
14299;16;74
10199;1;22
13523;11;98
13167;11;90
11114;14;3
14695;9;33
11770;8;89
11425;20;96
13523;8;97
14220;8;61
14204;13;20
11525;4;72
13636;7;80
10766;12;35
13652;10;52
12802;13;60
12764;12;100
10969;12;77
13287;13;2
10254;10;79
12652;8;63
11783;19;96
11177;10;59
10441;6;99
14426;15;28
14129;20;68
14005;14;92
14297;14;19
13092;5;9
10030;18;19
13670;16;55
13071;17;36
12691;5;42
10071;1;74
10049;1;80
12605;15;36
10035;10;30
10893;15;11
10919;19;87
11256;8;86
11414;11;57
14440;3;96
12868;5;80
14576;19;1
14727;10;50
14179;12;26
10676;4;43
13272;12;61
12853;20;33
10695;16;3
10839;6;51
10980;14;52
11742;3;93
12147;12;80
11869;5;18
10415;9;84
13232;6;56
13513;6;59
13261;1;38
14538;17;25
10052;6;47
14174;19;85
11582;12;76
10670;17;71
11908;14;47
11412;6;66
10536;7;66
12844;16;95
14737;9;73
13475;12;73
13760;20;26
14772;16;87
10258;13;5
11383;2;7
14757;16;62
12232;15;4
14565;20;60
12495;4;95
10573;17;94
11407;4;67
14181;14;6
12423;13;52
12685;18;83
12120;2;45
11562;13;11
12688;4;87
10225;19;38
11995;6;23
12408;18;40
12428;3;51
10196;11;42
10638;3;73
10772;14;56
12671;6;34
10447;4;99
14289;20;47
11877;8;99
14923;19;47
10567;20;16
12210;13;7
14880;16;57
10161;20;50
10303;14;7
11433;4;40
13412;15;29
11084;14;74
13846;16;44
10752;5;83
13628;14;15
11623;6;36
12329;2;83
12691;2;98
12873;14;47
10900;18;76
12707;12;70
14456;6;67
10144;7;45
12146;19;36
10888;14;1
10238;2;6
10786;7;18
14096;19;37
11702;13;32
13316;20;21
11174;19;67
14105;16;42
11720;9;16
13729;17;36
11750;9;33
13062;6;80
10422;6;93
14747;3;45
14943;13;21
12197;13;72
11855;3;47
13325;13;35
14734;18;40
13804;17;75
14719;20;2
13256;12;39
13767;11;28
13917;3;12
12853;14;71
12211;17;34
14932;5;44
12155;10;75
10650;19;38
13538;18;49
10757;18;75
13896;2;90
14950;14;66
11366;20;21
14533;5;71
14497;15;98
12805;8;57
14125;16;73
13220;16;74
12557;18;46
13683;12;14
10566;2;37
13440;13;67
12954;2;17
14019;16;59
10000;15;29
10598;19;99
14311;17;27
10241;20;41
11020;9;48
12875;6;89
13937;10;94
12222;7;49
10436;3;37
11062;5;22
10534;2;2
12549;19;82
10280;19;90
10771;8;45
13358;1;68
11287;17;65
13611;17;27
11745;11;83
12311;7;66
14672;18;65
11911;12;75
13502;20;73
11565;1;17
11927;16;63
11225;15;51
10972;18;53
12260;1;24
14133;6;47
13070;1;35
14033;14;93
12297;5;66
12678;20;85
14052;8;35
12335;2;87
10277;18;79
10168;12;97
14674;4;4
11865;20;90
11357;12;72
13529;9;34
11525;5;55
10781;5;18
10211;9;20
10901;19;2
12056;10;39
10931;6;78
11470;10;40
13090;16;24
12602;14;91
13648;10;47
11436;16;38
13547;14;71
11877;5;63
10057;9;25
10912;19;96
13026;12;44
10970;19;56
13864;9;55
12404;10;7
10653;6;69
11364;20;12
12465;19;18
14876;17;18
11389;17;93
11545;10;61
14401;10;87
12272;1;51
14763;11;90
12004;3;12
11517;12;63
13774;2;51
14900;7;1
10514;5;57
14720;20;24
13871;4;30
14836;1;53
12386;13;81
11589;7;78
12070;4;15
12511;7;40
10460;16;66
11010;17;20
13026;15;36
14667;12;89
12080;8;63
10654;3;95
10407;3;97
10821;9;76
10530;18;60
12802;2;93
12781;14;72
12204;4;42
12662;10;32
13079;1;46
14639;10;43
10938;13;48
13479;4;8
11956;3;88
14343;8;4
10727;2;99
13340;13;85
12592;20;18
10904;17;98
13652;6;37
12006;3;87
10205;8;100
14481;17;27
10604;5;57
14924;8;63
13426;18;72
11114;13;88
14803;18;63
10690;4;97
11092;10;45
13029;3;35
10682;2;63
14742;8;2
12996;3;66
12403;19;83
13422;4;87
10027;7;28
12263;11;6
13781;3;32
10927;2;49
12099;1;96
11080;8;70
14255;3;99
10467;18;48
13127;17;75
14629;15;80
14008;12;60
13805;20;80
14293;18;97
14072;14;79
12194;20;17
11524;2;17
11330;20;72
13100;4;41
12228;6;18
12936;16;92
10089;17;39
14375;8;90
13183;17;43
13751;17;4
14130;4;89
12070;15;98
11651;16;97
11508;13;55
12991;4;36
13256;19;35
11694;15;61
10409;10;80
11896;11;38
12145;1;41
10214;5;76
13308;18;94
11952;7;3
14179;10;10
13201;14;87
11404;14;67
12952;1;44
13871;1;75
10311;7;41
10260;7;29
14064;18;12
11425;9;73
10080;8;19
10972;1;39
12220;14;63
13606;5;65
13239;10;4
14308;15;50
14543;11;56
10678;6;12
11765;14;76
10568;7;46
10677;15;15
13950;9;55
13973;9;79
13310;13;5
12828;6;70
11150;19;20
13633;9;51
10038;14;73
10636;19;38
11647;16;83
10381;18;10
11535;17;64
11663;16;81
12617;3;41
12778;6;61
10112;17;59
10379;7;27
13076;5;17
11860;10;29
10436;6;44
10386;16;48
14894;8;14
11822;14;10
14658;8;93
11525;9;100
14133;17;37
10585;8;78
11996;5;66
14032;16;46
11195;12;84
14439;15;32
14621;18;19
11444;7;48
13094;9;71
11797;1;89
11963;6;57
10895;19;31
14006;6;16
10156;1;98
10279;9;52
10074;16;12
14671;14;34
10938;13;84
14112;18;83
14073;1;20
14857;14;19
11341;12;15
13955;5;4
12258;16;60
13519;13;94
12726;15;11
12211;16;16
13997;20;21
13316;4;39
14822;8;12
13139;19;64
13018;19;1
14443;12;34
12730;18;39
10946;7;71
14650;9;64
14119;12;16
12132;18;99
10053;4;15
14495;17;71
11907;4;40
14480;3;26
11099;15;48
13682;16;56
11813;4;21
12696;7;77
14945;5;7
14966;12;90
14238;8;88
10101;16;82
10214;14;36
13082;14;84
14616;1;25
14622;3;81
13280;5;83
14933;5;64
11965;7;43
12727;16;30
10207;1;40
11406;11;5
11487;8;36
13274;3;90
13914;4;18
11104;10;89
12431;1;70
13671;14;49
14485;13;2
13075;5;7
13152;9;56
11500;14;42
11733;7;17
14136;3;75
13619;4;84
11103;14;98
12275;4;33
13415;13;47
14413;5;75
14962;9;58
10702;14;42
14084;5;36
13287;13;61
14689;9;86
11084;14;41
12724;8;80
12645;18;94
14124;20;3
12050;10;32
14152;18;16
14627;16;29
10802;18;20
10266;14;57
13958;9;61
10561;10;7
11524;6;11
11605;3;68
13892;7;98
13341;11;86
12633;13;79
12157;19;53
11834;16;55
14009;18;58
10544;19;84
12461;3;50
14429;6;21
13872;18;22
11261;18;74
12927;7;32
14920;15;4
11376;13;98
12844;9;9
14790;5;33
11658;17;30
12557;3;4
14634;17;66
10663;4;15
11218;19;100
14513;20;80
10588;9;84
14209;3;55
14035;18;95
11950;20;65
13633;9;49
11343;11;100
14203;2;96
13208;18;17
13924;9;81
11759;16;76
13903;5;30
13838;10;79
13199;11;55
10929;7;15
12546;6;74
14659;9;93
13426;17;4
14709;6;95
10287;6;78
10244;5;64
10515;15;91
13749;14;79
14093;6;51
12953;14;47
12059;7;91
14869;4;72
11300;19;33
14415;1;53
11676;11;14
10379;17;89
10469;10;36
11120;8;72
14266;15;66
11842;8;26
11414;4;91
13957;18;92
10934;1;4
11911;11;65
12715;2;38
14741;1;16
13512;6;4
12848;9;94
12683;9;16
14410;19;1
12438;11;58
12915;2;6
14191;9;6
12167;6;33
14563;4;80
12935;3;6
13017;10;93
10563;20;87
10826;5;34
13059;13;63
12438;7;99
13669;12;37
10843;19;81
11778;13;96
11883;9;70
13522;17;10
10634;14;84
13256;5;37
12986;17;50
13002;4;87
14120;8;44
11412;14;56
14493;19;57
12890;12;12
13810;1;37
12710;6;75
12870;18;3
13812;19;16
10179;20;68
10284;15;14
11800;9;13
13825;8;39
14119;16;19
11758;1;33
14478;11;79
14508;13;48
11603;10;13
13688;15;91
10441;14;75
12032;17;85
14500;17;44
12653;1;74
13115;16;40
11647;5;62
10827;7;36
11869;9;19
10284;18;35
14117;16;69
11945;19;86
11286;10;42
13295;18;93
13729;2;34
12242;12;55
14270;10;41
11056;8;20
14339;10;34
11439;3;56
11743;5;15
12443;16;97
12173;17;87
10809;11;7
11536;7;70
14359;7;68
11268;17;53
11927;3;18
14604;1;58
14876;3;4
11329;15;7
10062;9;2
10619;8;12
13571;13;88
12556;2;82
12823;20;81
10512;14;40
10320;20;55
10818;7;84
14959;20;7
11546;20;19
11662;10;51
13721;4;72
10620;2;99
14543;13;79
11128;4;50
12941;17;48
14812;14;28
13762;19;19
10653;2;49
14287;6;6
12382;12;53
14224;10;52
11120;3;74
10090;19;49
13646;20;66
13000;5;10
14970;2;4
11199;19;68
10895;20;100
14753;18;80
11570;20;39
11891;17;13
14374;7;92
13064;4;53
11330;17;59
14937;17;71
12618;3;13
13061;15;5
12948;6;10
10318;2;99
14911;16;50
12942;5;56
14305;1;45
13457;2;75
10816;15;97
12340;11;85
11595;9;20
10159;11;80
12860;14;86
11933;11;74
10591;19;22
13247;10;49
12393;10;69
12831;4;8
11058;12;43
13100;1;78
11217;17;100
11189;4;89
14934;13;76
12054;2;95
14199;8;21
14285;7;45
14829;12;93
14288;3;32
11915;3;3
13730;19;22
13363;3;46
13753;12;30
11989;11;21
12806;11;56
12647;18;95
10412;2;55
12832;1;67
14722;6;87
10120;14;22
12279;18;27
10757;16;72
10446;3;3
13630;11;70
13346;10;89
11186;4;53
14862;18;26
13283;1;79
10023;11;1
13875;12;21
12109;16;63
13393;13;66
11139;7;80
11702;7;54
10839;3;52
12721;2;81
13411;5;14
13995;20;70
13309;14;37
10458;5;2
12177;12;86
11107;6;15
10360;7;47
12376;12;31
11450;11;88
13492;16;29
10777;11;97
10619;15;38
12060;20;44
12759;5;6
10523;20;12
14841;7;77
11260;7;68
13772;15;59
14829;7;22
11752;5;47
12188;4;67
14754;3;6
13429;12;10
13035;5;51
11496;19;34
11735;19;84
11945;15;25
13761;14;13
12799;3;85
13058;9;32
12549;14;89
14848;17;12
12491;14;81
10749;5;25
11693;4;48
11248;16;44
12369;3;12
10837;7;97
13379;18;3
14725;19;53
10796;8;83
12897;12;4
11506;12;22
12128;13;86
11494;18;77
13002;14;54
12715;6;60
11051;10;11
14039;13;35
13816;2;69
13030;5;79
11587;9;83
12376;4;14
14700;18;84
11130;7;62
10706;3;43
13993;17;4
14736;11;50
11419;5;38
13931;19;92
12516;6;40
12106;12;5
14021;17;38
10375;10;35
10392;20;65
12293;3;18
12781;5;89
12700;7;81
12497;1;23
13591;18;11
11308;18;46
12138;12;97
12779;20;50
14588;18;24
13374;18;2
11102;8;55
11238;20;45
11532;20;4
10701;5;11
10344;12;89
14996;12;96
12828;5;99
14880;10;38
12451;4;86
14610;15;25
11166;4;13
12821;19;45
14872;19;29
11447;15;90
10233;9;92
13484;19;32
12215;15;95
10285;7;60
11464;16;80
12656;6;88
14501;9;47
11821;19;96
12618;6;14
12901;1;60
10959;17;96
10842;1;54
12482;12;91
12391;18;78
14733;16;65
13360;8;77
13505;14;2
12909;14;4
10753;1;60
14701;11;100
10754;16;17
13737;10;66
10971;1;17
12107;1;83
12518;15;97
14883;14;46
12097;19;68
14040;19;88
13802;14;50
14376;16;42
12888;20;21
10507;3;76
14892;19;70
13096;13;53
11788;15;86
11230;13;92
11272;2;20
10300;11;68
14598;3;47
11954;8;18
11201;14;22
10337;3;37
14969;15;33
13725;14;40
12652;11;99
12484;15;82
13915;4;47
13826;3;100
12243;6;14
12105;12;18
13376;12;89
14641;8;68
10077;2;44
10937;2;79
14213;18;23
11299;9;29
14741;3;91
14938;19;3
11677;18;68
13815;20;27
11435;4;32
14850;8;48
11315;7;98
10086;19;17
11680;1;7
12966;3;79
10167;9;89
14870;2;53
10722;11;91
13798;7;85
11958;4;49
12722;1;40
12629;5;57
14498;13;77
12512;13;5
14881;5;52
10360;16;47
11134;4;51
14703;14;42
13625;18;93
11928;15;22
12956;11;48
14995;1;40
10351;6;27
10355;19;40
11435;17;68
10839;18;71
14329;2;17
14696;19;94
14300;10;34
12599;14;23
13001;5;70
11960;4;53
10685;20;42
14235;4;99
13409;4;100
14295;1;10
10791;16;52
13374;2;79
13582;12;31
10007;9;13
11460;10;93
12141;4;67
10648;6;50
12388;8;90
10269;13;16
11064;6;42
12214;19;73
10115;12;66
11888;8;99
13813;19;86
10679;2;3
10538;16;68
13229;20;23
14863;14;91
10646;12;93
12612;3;3
12877;2;75
13673;10;73
12527;6;64
11809;8;49
14003;3;23
11174;4;75
11137;19;35
10703;18;9
12544;16;20
13165;3;7
14546;2;63
11698;16;78
12313;18;59
13930;5;83
14889;4;97
11181;13;49
11737;16;37
10841;3;36
11864;10;48
13052;13;91
13232;13;69
13906;4;47
12204;16;1
12397;8;68
14357;14;71
12106;8;93
12755;7;9
12410;15;41
11274;17;59
11372;17;58
10694;9;20
11049;20;78
13193;7;25
13415;9;48
12913;16;88
10749;14;80
13104;9;79
10964;20;91
10483;8;56
14824;10;98
14046;19;60
14200;3;58
12226;10;74
12841;4;90
13295;16;28
13067;14;21
13560;17;75
13002;2;10
11350;20;46
14077;19;100
12002;15;30
12394;16;44
12878;4;19
14786;13;79
10710;9;75
14442;13;2
13626;18;90
13053;15;50
14909;6;78
13753;7;86
14387;9;96
12492;14;8
12747;1;100
11153;3;56
14051;2;85
11896;4;81
14968;13;98
10108;16;5
13141;1;99
14874;15;13
12571;13;96
11826;15;34
11851;2;29
13260;2;20
12739;17;13
13800;4;63
10218;14;3
13758;18;54
11002;17;91
11166;12;78
14947;13;76
10096;12;12
10309;11;98
14394;1;66
12492;12;38
13296;13;19
13439;5;31
12151;7;100
11881;2;84
13628;2;100
13102;15;18
11847;6;21
10465;2;28
10835;6;48
10431;14;42
10427;14;61
14349;11;1
11690;6;88
14720;1;16
12494;5;52
10276;15;74
14141;5;60
14120;15;68
12561;7;52
12263;4;84
11109;15;55
13484;2;64
12201;16;72
13004;14;44
14347;14;78
10528;18;77
10488;15;29
13886;15;19
12427;11;45
12550;5;24
14337;6;14
10276;9;98
14573;15;60
14367;1;15
14332;7;38
13585;15;3
10435;16;92
13390;3;54
14403;6;37
11178;15;31
14909;1;95
14629;1;72
10698;7;10
14533;15;14
11516;9;4
14608;9;51
14078;20;19
12611;19;3
10550;8;56
12816;20;61
12113;14;56
10178;14;76
13322;14;32
12693;6;76
11551;10;75
14124;16;33
10981;1;7
11353;2;46
10194;3;64
10338;10;34
13787;4;77
10728;11;14
13066;14;21
13271;11;51
14271;11;20
10893;18;12
10733;18;60
10381;12;30
11246;1;66
11526;14;80
14160;3;89
11440;2;94
13667;4;83
13774;19;4
14729;18;30
12593;12;6
13863;15;59
13365;1;75
14185;5;11
12070;1;1
13872;3;10
14158;10;54
10132;11;80
12937;19;6
11815;11;19
11652;17;5
12351;14;54
10716;17;39
14370;2;29
11881;2;53
10163;12;81
11108;5;37
11521;10;24
13778;2;51
11825;20;7
14845;2;49
12283;10;56
12810;4;22
10809;13;33
10325;11;59
14733;19;68
13798;16;40
14565;10;96
12073;1;94
13794;11;100
14979;9;65
10778;2;100
10628;19;67
12654;17;61
12409;15;78
14910;10;35
13406;7;32
11454;7;99
13517;4;98
14624;5;65
13410;18;48
13158;17;23
12365;10;26
10973;13;82
14335;16;71
13011;20;35
13776;20;94
13147;3;45
13190;4;53
14468;16;76
12165;3;73
14893;8;63
11058;7;34
13571;1;3
11018;5;77
10254;20;40
10387;20;29
11919;4;47
10471;2;50
12000;17;19
12880;2;5
11955;7;59
11517;17;33
13834;5;12
11698;5;59
12812;10;23
12471;10;95
12868;14;16
10824;5;92
12287;12;76
10145;13;16
11949;9;33
12026;8;61
13977;6;64
12762;8;94
10022;3;92
10740;6;81
14032;11;38
13362;10;33
14215;13;63
14438;15;18
13252;10;72
13078;16;88
11078;15;85
14746;3;92
12527;15;32
10989;6;66
12613;1;88
13357;4;97
11934;16;17
12257;11;46
14668;19;10
12953;18;66
10074;6;15
12943;17;70
14698;13;71
12510;3;8
10628;17;38
12306;16;4
10103;11;40
11977;6;3
13369;13;52
14129;4;4
14832;16;81
13825;13;60
13661;12;22
11284;9;27
11865;14;14
13884;16;75
12978;2;75
10565;16;36
11591;7;88
10578;4;69
12990;16;78
11104;12;28
10846;20;39
13005;12;37
10238;16;50
14630;4;43
10861;9;6
12772;12;67
12745;17;43
12755;7;11
10723;8;12
11460;1;14
11446;20;98
13742;15;44
14238;5;95
12089;8;39
11755;9;24
14106;20;40
13349;1;94
14775;17;8
12148;20;70
14075;19;80
10485;12;73
13001;20;34
13471;20;46
10092;15;59
14959;17;96
11082;11;42
10899;12;14
10165;6;73
14754;4;48
14317;16;50
12262;14;54
13982;20;81
10121;5;56
10587;17;51
14692;5;72
14806;7;12
13374;17;47
11240;5;14
11656;18;45
13928;18;39
14712;8;42
13533;18;55
10488;5;51
10901;4;15
14390;14;7
11461;17;10
12996;20;73
12631;11;31
12365;19;26
12420;17;56
14857;3;15
10849;13;58
11543;7;76
11273;6;10
13713;19;25
11234;9;38
10765;7;86
12802;11;44
14890;17;36
11903;5;12
13811;10;77
10696;18;99
13423;5;20
11873;7;62
12524;5;40
12710;20;96
13354;17;49
14544;9;93
14798;18;37
11622;13;77
14445;4;17
14768;6;96
10506;19;24
10948;17;49
14903;8;90
12021;13;1
12163;5;44
10442;18;42
13680;1;12
10606;3;90
12073;4;8
14534;18;7
10390;15;23
11788;8;71
13294;10;93
12777;18;78
10335;9;1
10402;20;97
12474;16;59
13836;16;26
10267;15;98
13702;10;33
12060;3;35
14231;13;58
14933;17;55
11798;16;95
12951;13;4
11363;19;52
12544;15;71
10769;7;3
10320;14;38
11750;11;44
11189;13;49
11365;11;66
12780;10;16
14283;16;98
13109;20;85
12687;9;57
14669;7;7
13752;13;55
14363;17;90
10930;1;55
11152;14;18
14167;1;18
11412;6;81
10972;10;3
14826;14;34
12693;1;21
12182;16;33
10617;2;9
10263;9;6
12760;3;92
10948;2;18
10613;3;76
14452;8;97
12731;12;15
12173;13;76
12956;4;70
14462;12;4
14375;15;63
12742;19;3
14641;10;65
11532;1;100
14709;18;10
13243;9;1
13099;2;38
11271;10;55
10714;16;34
11397;14;35
13097;19;25
14054;5;46
10977;8;12
10241;5;24
10557;7;57
11847;12;39
12532;10;66
14890;18;55
12825;20;42
12360;19;38
11276;5;22
11218;2;2
13448;5;17
12961;17;13
13107;19;50
12094;12;45
11247;4;64
10235;15;66
13559;7;39
14214;3;49
14912;19;38
12115;13;87
11785;13;68
12468;15;65
12354;15;23
14447;4;61
11277;13;88
11346;15;42
13270;14;56
11408;1;84
10719;10;61
11246;8;79
10642;9;5
10827;3;77
12821;12;20
12219;5;85
10135;14;12
14201;16;44
13305;19;92
14072;10;85
12061;2;89
12294;20;3
12086;5;38
14787;8;98
11963;17;54
10966;20;19
11868;1;35
13647;20;49
11960;5;69
14799;10;95
12769;7;81
11722;17;31
14034;7;48
14350;13;24
12151;5;28
14903;1;41
10874;9;96
12746;5;67
11352;11;64
12848;12;80
11082;14;91
14744;15;28
13831;16;13
14608;14;89
14360;14;49
11264;16;23
14733;15;76
11625;12;34
14650;3;18
13593;20;70
12329;7;72
10747;11;24
13980;18;75
11276;10;91
12041;6;19
12201;14;96
13593;16;32
10242;3;7
13984;10;63
13141;8;70
11137;11;41
13034;13;62
10756;10;56
10195;18;77
13488;11;10
14768;18;62
11001;8;47
13177;12;87
14147;7;59
11899;20;53
12280;6;71
11592;1;90
10260;11;90
11936;6;53
10118;3;79
13573;14;75
12101;19;27
12732;4;2
11724;5;69
10842;12;93
12633;7;12
13002;5;67
12491;12;10
11454;15;63
14508;13;49
12356;17;94
14080;6;88
10224;1;95
13544;2;65
12287;9;56
13551;16;62
13131;8;85
10396;9;98
10628;10;21
11239;10;66
10882;7;34
13520;6;87
13182;1;19
11604;5;69
12530;15;44
10368;2;35
11876;3;13
14136;18;32
10026;4;28
13326;2;27
11443;20;34
13738;16;94
11532;10;51
12708;1;76
12532;5;91
11429;1;95
10608;8;25
13847;9;65
13155;20;84
11617;20;12
10967;12;79
12414;14;55
14542;16;68
13701;2;70
10008;10;34
13174;5;79
11490;14;31
14618;20;45
14957;11;36
10301;14;95
12091;1;88
14149;4;51
10328;10;86
12180;11;10
10042;17;88
10655;14;37
14427;17;28
11182;4;31
14515;16;11
13450;11;67
13340;18;91
11138;4;80
13230;15;44
12273;17;87
12249;3;94
11888;19;42
14956;13;10
13640;17;90
10217;5;3
10644;12;82
10265;5;59
12884;17;8
13748;12;29
11094;10;45
12359;14;12
10932;7;79
14211;5;22
12728;16;42
10099;13;58
10216;4;25
10120;2;50
11653;17;36
13365;18;46
14783;7;10
10282;10;89
10591;17;42
13100;8;18
10275;15;68
11781;9;5
14018;11;69
11069;2;40
13557;13;36
14016;3;48
14294;4;50
14059;1;23
11032;8;72
10947;13;27
12351;12;92
14833;20;75
13145;4;68
11861;18;98
10940;11;22
11618;8;94
13196;18;37
12686;20;78
14950;5;50
12929;16;1
13696;1;11
12547;15;94
14207;20;6
10424;7;100
11822;10;76
13606;12;2
11508;14;80
10393;8;97
12847;3;77
13353;16;80
13033;18;29
12027;10;23
14864;15;41
10643;2;61
10561;5;97
12168;16;5
10544;10;79
11274;17;7
11433;12;93
11725;2;80
10736;17;16
12769;2;49
14853;20;43
14349;14;35
14015;15;34
13207;9;39
12066;12;85
11846;19;16
13517;16;15
13785;15;33
10017;18;22
12918;7;56
11369;19;99
13486;20;37
11237;6;22
14918;20;53
10782;12;97
12185;4;35
11248;18;46
11692;19;63
14423;5;71
11354;4;16
14307;2;59
14011;11;2
11180;8;15
10258;7;62
14049;12;99
12518;6;87
12196;1;100
12744;20;66
13391;2;27
10080;8;76
14301;8;58
14092;1;70
13416;19;42
10733;14;95
13972;20;56
11388;15;12
10409;6;21
13518;20;30
12145;19;57
11912;7;27
14172;8;2
10244;6;15
12138;3;43
10991;4;22
10924;9;30
12714;14;41
10342;13;20
10455;12;51
12416;4;30
14049;16;66
11601;17;50
10465;7;93
10785;18;52
13226;11;69
12721;10;5
13000;2;19
10414;17;57
14794;14;25
11865;9;45
13230;14;11
12492;12;68
11234;15;27
13056;14;67
10746;19;56
11059;18;15
11879;8;44
12432;19;34
11451;5;83
12199;15;44
12713;16;99
10258;1;80
10221;13;35
13323;7;5
11958;6;84
11625;1;9
10053;3;48
10361;13;19
10584;2;1
10194;15;16
12262;3;15
12980;13;56
11505;1;9
14841;15;50
11322;17;80
14491;7;45
13784;6;3
12639;7;3
11892;12;45
12420;20;51
13969;17;32
13831;10;40
11313;8;30
11086;2;15
13071;10;43
11135;5;25
14105;17;84
10622;14;1
12250;7;22
14915;12;99
13691;2;11
13002;2;82
12084;9;70
12951;1;83
13041;2;51
11425;7;46
14092;4;48
10413;18;21
10252;14;44
14326;7;37
11464;3;25
13446;6;79
12700;9;94
10357;2;83
11309;14;88
13915;1;3
14105;20;95
10647;9;59
13882;12;14
13132;18;74
12105;2;70
14832;12;14
12158;9;51
11433;13;8
13924;4;92
14150;5;83
10788;14;96
11612;4;7
14441;1;17
14178;15;30
13616;17;8
12434;5;48
10075;5;65
13932;11;42
11542;12;45
12627;1;96
11485;1;72
14566;20;67
12496;2;54
12626;8;34
10491;8;57
11178;9;76
